2024-08-31 04:51:00 INFO     Started
2024-08-31 04:51:05 INFO     Spotify access token needs to be renewed.
2024-08-31 04:51:05 INFO     Spotify access token retrieved successfully.
2024-08-31 04:51:05 INFO     Spotify access token needs to be renewed.
2024-08-31 04:51:05 INFO     Spotify access token retrieved successfully.
2024-08-31 04:51:05 INFO     Spotify access token needs to be renewed.
2024-08-31 04:51:05 INFO     Spotify access token retrieved successfully.
2024-08-31 04:51:05 INFO     Spotify access token needs to be renewed.
2024-08-31 04:51:05 INFO     Spotify access token retrieved successfully.
2024-08-31 04:51:05 INFO     Spotify access token needs to be renewed.
2024-08-31 04:51:05 INFO     Spotify access token retrieved successfully.
2024-08-31 04:51:05 INFO     Spotify access token needs to be renewed.
2024-08-31 04:51:05 INFO     Spotify access token retrieved successfully.
2024-08-31 04:51:05 INFO     Spotify access token needs to be renewed.
2024-08-31 04:51:06 INFO     Spotify access token retrieved successfully.
2024-08-31 04:51:06 INFO     Spotify access token needs to be renewed.
2024-08-31 04:51:06 INFO     Spotify access token retrieved successfully.
2024-08-31 04:51:06 INFO     Spotify access token needs to be renewed.
2024-08-31 04:51:06 INFO     Spotify access token retrieved successfully.
2024-08-31 04:51:06 INFO     /home/zic/Electro/Pete Walker.mp3 No Tag Album
2024-08-31 04:51:06 INFO     4313/9270 Traitement de /home/zic/Electro/Pete Walker.mp3 - artist : Pete Walker title : #15 (latin house mix) album : None
2024-08-31 04:51:06 INFO     Spotify - Début de la recherche pour l'artiste: Pete Walker, album: None
2024-08-31 04:51:06 INFO     Spotify - Requête envoyée : artist:Pete Walker album:None
2024-08-31 04:51:06 INFO     Spotify album url : https://i.scdn.co/image/ab67616d0000b27359a1ae437b6c60a9d1b570b8
2024-08-31 04:51:06 INFO     Spotify - Album trouvé, URL de l'image : https://i.scdn.co/image/ab67616d0000b27359a1ae437b6c60a9d1b570b8
2024-08-31 04:51:06 INFO     Spotify - Téléchargement de l'image depuis : https://i.scdn.co/image/ab67616d0000b27359a1ae437b6c60a9d1b570b8
2024-08-31 04:51:06 INFO     Image trouvée sur Spotify : https://i.scdn.co/image/ab67616d0000b27359a1ae437b6c60a9d1b570b8
2024-08-31 04:51:06 INFO     L'image /home/web/bonnezic.com/spotify/Pete Walker.jpg n'existe pas
2024-08-31 04:51:10 INFO     L'image a été téléchargée et sauvegardée sous : /home/web/bonnezic.com/spotify/Pete Walker.jpg
2024-08-31 04:51:10 INFO     Dimensions originales de l'image : 640x640
2024-08-31 04:51:10 INFO     L'image Spotify est valide et a été sauvegardée : /home/web/bonnezic.com/spotify/Pete Walker.jpg
2024-08-31 04:51:10 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 04:51:10 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 04:51:11 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 04:51:11 INFO     Cover found for /home/zic/Electro/Pete Walker.mp3, not adding to no_cover.txt
2024-08-31 04:51:11 INFO     4314/9270 Traitement de /home/zic/Electro/Chari Chari - Black Shrine.mp3 - artist : Chari Chari title : Black Shrine album : Bossa Très... Jazz: When Japan Meets Europe
2024-08-31 04:51:11 INFO     Image extraite depuis /home/zic/Electro/Chari Chari - Black Shrine.mp3 vers /home/web/bonnezic.com/album/Chari Chari - Black Shrine.jpg
2024-08-31 04:51:11 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Chari Chari - Black Shrine.jpg
2024-08-31 04:51:11 INFO     Cover found for /home/zic/Electro/Chari Chari - Black Shrine.mp3, not adding to no_cover.txt
2024-08-31 04:51:11 INFO     /home/zic/Electro/Hardsoul - Caracho (Hardsoul Dub Mix).mp3 No Tag Album
2024-08-31 04:51:11 INFO     4315/9270 Traitement de /home/zic/Electro/Hardsoul - Caracho (Hardsoul Dub Mix).mp3 - artist : Hardsoul title : Caracho (Hardsoul Dub Mix) album : None
2024-08-31 04:51:11 INFO     Spotify - Début de la recherche pour l'artiste: Hardsoul, album: None
2024-08-31 04:51:11 INFO     Spotify - Requête envoyée : artist:Hardsoul album:None
2024-08-31 04:51:11 INFO     Spotify album url : https://i.scdn.co/image/ab67616d0000b273f2baf6d743ae26f97777f026
2024-08-31 04:51:11 INFO     Spotify - Album trouvé, URL de l'image : https://i.scdn.co/image/ab67616d0000b273f2baf6d743ae26f97777f026
2024-08-31 04:51:11 INFO     Spotify - Téléchargement de l'image depuis : https://i.scdn.co/image/ab67616d0000b273f2baf6d743ae26f97777f026
2024-08-31 04:51:11 INFO     Image trouvée sur Spotify : https://i.scdn.co/image/ab67616d0000b273f2baf6d743ae26f97777f026
2024-08-31 04:51:11 INFO     L'image /home/web/bonnezic.com/spotify/Hardsoul - Caracho (Hardsoul Dub Mix).jpg n'existe pas
2024-08-31 04:51:15 INFO     L'image a été téléchargée et sauvegardée sous : /home/web/bonnezic.com/spotify/Hardsoul - Caracho (Hardsoul Dub Mix).jpg
2024-08-31 04:51:15 INFO     Dimensions originales de l'image : 640x640
2024-08-31 04:51:15 INFO     L'image Spotify est valide et a été sauvegardée : /home/web/bonnezic.com/spotify/Hardsoul - Caracho (Hardsoul Dub Mix).jpg
2024-08-31 04:51:15 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 04:51:15 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 04:51:15 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 04:51:15 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 04:51:15 INFO     Cover found for /home/zic/Electro/Hardsoul - Caracho (Hardsoul Dub Mix).mp3, not adding to no_cover.txt
2024-08-31 04:51:15 INFO     4316/9270 Traitement de /home/zic/Electro/Eli Nissan - New York City Nights.mp3 - artist : Eli Nissan title : New York City Nights album : Overground House V
2024-08-31 04:51:15 INFO     Spotify - Début de la recherche pour l'artiste: Eli Nissan, album: Overground House V
2024-08-31 04:51:16 INFO     Spotify - Requête envoyée : artist:Eli Nissan album:Overground House V
2024-08-31 04:51:16 INFO     Spotify album url : https://i.scdn.co/image/ab67616d0000b2735fe5250139b489dd2fd30f9d
2024-08-31 04:51:16 INFO     Spotify - Album trouvé, URL de l'image : https://i.scdn.co/image/ab67616d0000b2735fe5250139b489dd2fd30f9d
2024-08-31 04:51:16 INFO     Spotify - Téléchargement de l'image depuis : https://i.scdn.co/image/ab67616d0000b2735fe5250139b489dd2fd30f9d
2024-08-31 04:51:16 INFO     Image trouvée sur Spotify : https://i.scdn.co/image/ab67616d0000b2735fe5250139b489dd2fd30f9d
2024-08-31 04:51:16 INFO     L'image /home/web/bonnezic.com/spotify/Eli Nissan - New York City Nights.jpg n'existe pas
2024-08-31 04:51:20 INFO     L'image a été téléchargée et sauvegardée sous : /home/web/bonnezic.com/spotify/Eli Nissan - New York City Nights.jpg
2024-08-31 04:51:20 INFO     Dimensions originales de l'image : 640x640
2024-08-31 04:51:20 INFO     L'image Spotify est valide et a été sauvegardée : /home/web/bonnezic.com/spotify/Eli Nissan - New York City Nights.jpg
2024-08-31 04:51:20 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 04:51:20 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 04:51:21 INFO     Deezer - album url : https://e-cdns-images.dzcdn.net/images/cover/949bf9f8789c11ecaca766c5e2f8acfb/1000x1000-000000-80-0-0.jpg
2024-08-31 04:51:21 INFO     Image trouvée sur Deezer : https://e-cdns-images.dzcdn.net/images/cover/949bf9f8789c11ecaca766c5e2f8acfb/1000x1000-000000-80-0-0.jpg
2024-08-31 04:51:21 INFO     L'image /home/web/bonnezic.com/deezer/Eli Nissan - New York City Nights.jpg n'existe pas
2024-08-31 04:51:24 INFO     L'image a été téléchargée et sauvegardée sous : /home/web/bonnezic.com/deezer/Eli Nissan - New York City Nights.jpg
2024-08-31 04:51:24 INFO     Dimensions originales de l'image : 1000x1000
2024-08-31 04:51:24 INFO     L'image Deezer est valide et a été sauvegardée : /home/web/bonnezic.com/deezer/Eli Nissan - New York City Nights.jpg
2024-08-31 04:51:24 INFO     Cover found for /home/zic/Electro/Eli Nissan - New York City Nights.mp3, not adding to no_cover.txt
2024-08-31 04:51:24 INFO     4317/9270 Traitement de /home/zic/Electro/A Reminiscent Drive - Two Sides To Every Story.mp3 - artist : A Reminiscent Drive title : Two Sides to Every Story (Love From San Francisco mix) album : N.Y.C. Dharma Revisited
2024-08-31 04:51:24 INFO     Image extraite depuis /home/zic/Electro/A Reminiscent Drive - Two Sides To Every Story.mp3 vers /home/web/bonnezic.com/album/A Reminiscent Drive - Two Sides To Every Story.jpg
2024-08-31 04:51:24 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/A Reminiscent Drive - Two Sides To Every Story.jpg
2024-08-31 04:51:24 INFO     Cover found for /home/zic/Electro/A Reminiscent Drive - Two Sides To Every Story.mp3, not adding to no_cover.txt
2024-08-31 04:51:24 WARNING  Lame tag CRC check failed
2024-08-31 04:51:24 INFO     4318/9270 Traitement de /home/zic/Electro/Karminsky Experience - Shall We Dance.mp3 - artist : The Karminsky Experience Inc. title : Shall We Dance album : The Outernational Sound
2024-08-31 04:51:24 WARNING  Lame tag CRC check failed
2024-08-31 04:51:24 INFO     Image extraite depuis /home/zic/Electro/Karminsky Experience - Shall We Dance.mp3 vers /home/web/bonnezic.com/album/Karminsky Experience - Shall We Dance.jpg
2024-08-31 04:51:24 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Karminsky Experience - Shall We Dance.jpg
2024-08-31 04:51:24 INFO     Cover found for /home/zic/Electro/Karminsky Experience - Shall We Dance.mp3, not adding to no_cover.txt
2024-08-31 04:51:24 INFO     4319/9270 Traitement de /home/zic/Electro/Mondo Grosso - Souffles H (King St. Club Mix).mp3 - artist : Mondo Grosso remixed by Masters at Work title : Souffles H (King St. Club Mix) album : Kyoto Jazz Massive
2024-08-31 04:51:24 INFO     Image extraite depuis /home/zic/Electro/Mondo Grosso - Souffles H (King St. Club Mix).mp3 vers /home/web/bonnezic.com/album/Mondo Grosso - Souffles H (King St. Club Mix).jpg
2024-08-31 04:51:24 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Mondo Grosso - Souffles H (King St. Club Mix).jpg
2024-08-31 04:51:24 INFO     Cover found for /home/zic/Electro/Mondo Grosso - Souffles H (King St. Club Mix).mp3, not adding to no_cover.txt
2024-08-31 04:51:24 WARNING  Lame tag CRC check failed
2024-08-31 04:51:24 INFO     4320/9270 Traitement de /home/zic/Electro/Fazed Idjuts - Dust Of Life (Main Guitar Mix).mp3 - artist : Fazed Idjuts feat. Sally Rodgers title : Dust of Life (Joe Claussell main guitar mix) album : Carte Blanche, Volume 1: The Aquanote Session
2024-08-31 04:51:24 WARNING  Lame tag CRC check failed
2024-08-31 04:51:24 INFO     Image extraite depuis /home/zic/Electro/Fazed Idjuts - Dust Of Life (Main Guitar Mix).mp3 vers /home/web/bonnezic.com/album/Fazed Idjuts - Dust Of Life (Main Guitar Mix).jpg
2024-08-31 04:51:24 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Fazed Idjuts - Dust Of Life (Main Guitar Mix).jpg
2024-08-31 04:51:24 INFO     Cover found for /home/zic/Electro/Fazed Idjuts - Dust Of Life (Main Guitar Mix).mp3, not adding to no_cover.txt
2024-08-31 04:51:24 WARNING  Lame tag CRC check failed
2024-08-31 04:51:24 INFO     4321/9270 Traitement de /home/zic/Electro/Nojazz - Medina.mp3 - artist : noJazz title : Medina (Orient mix by David F) album : No Limits: Mixes & Combinations
2024-08-31 04:51:24 WARNING  Lame tag CRC check failed
2024-08-31 04:51:24 INFO     Image extraite depuis /home/zic/Electro/Nojazz - Medina.mp3 vers /home/web/bonnezic.com/album/Nojazz - Medina.jpg
2024-08-31 04:51:24 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Nojazz - Medina.jpg
2024-08-31 04:51:24 INFO     Cover found for /home/zic/Electro/Nojazz - Medina.mp3, not adding to no_cover.txt
2024-08-31 04:51:24 INFO     4322/9270 Traitement de /home/zic/Electro/Dublex-Izquitos.mp3 - artist : Dublex Inc. title : Izquitos album : Brazilectro: Latin Flavoured Club Tunes
2024-08-31 04:51:24 INFO     Image extraite depuis /home/zic/Electro/Dublex-Izquitos.mp3 vers /home/web/bonnezic.com/album/Dublex-Izquitos.jpg
2024-08-31 04:51:24 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Dublex-Izquitos.jpg
2024-08-31 04:51:24 INFO     Cover found for /home/zic/Electro/Dublex-Izquitos.mp3, not adding to no_cover.txt
2024-08-31 04:51:24 INFO     4323/9270 Traitement de /home/zic/Electro/Hilight Tribe - Pacific Angels.mp3 - artist : Hilight Tribe title : Pacific Angels album : Stellar Rain
2024-08-31 04:51:24 INFO     Image extraite depuis /home/zic/Electro/Hilight Tribe - Pacific Angels.mp3 vers /home/web/bonnezic.com/album/Hilight Tribe - Pacific Angels.jpg
2024-08-31 04:51:24 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Hilight Tribe - Pacific Angels.jpg
2024-08-31 04:51:24 INFO     Cover found for /home/zic/Electro/Hilight Tribe - Pacific Angels.mp3, not adding to no_cover.txt
2024-08-31 04:51:24 WARNING  Lame tag CRC check failed
2024-08-31 04:51:24 INFO     4324/9270 Traitement de /home/zic/Electro/Tribe N People - Spanish Moon.mp3 - artist : Tribe 'n People title : Spanish Moon album : Private Lounge 1
2024-08-31 04:51:24 WARNING  Lame tag CRC check failed
2024-08-31 04:51:24 INFO     Image extraite depuis /home/zic/Electro/Tribe N People - Spanish Moon.mp3 vers /home/web/bonnezic.com/album/Tribe N People - Spanish Moon.jpg
2024-08-31 04:51:24 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Tribe N People - Spanish Moon.jpg
2024-08-31 04:51:24 INFO     Cover found for /home/zic/Electro/Tribe N People - Spanish Moon.mp3, not adding to no_cover.txt
2024-08-31 04:51:24 WARNING  Invalid date: 802
2024-08-31 04:51:24 INFO     4325/9270 Traitement de /home/zic/Electro/Pedra Branca - Ozu.mp3 - artist : Pedra Branca title : Ozu album : Religare
2024-08-31 04:51:24 WARNING  Invalid date: 802
2024-08-31 04:51:24 INFO     Image extraite depuis /home/zic/Electro/Pedra Branca - Ozu.mp3 vers /home/web/bonnezic.com/album/Pedra Branca - Ozu.jpg
2024-08-31 04:51:24 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Pedra Branca - Ozu.jpg
2024-08-31 04:51:24 INFO     Cover found for /home/zic/Electro/Pedra Branca - Ozu.mp3, not adding to no_cover.txt
2024-08-31 04:51:24 WARNING  Invalid numeric genre ID: 255
2024-08-31 04:51:24 WARNING  Unknown genre ID: 255
2024-08-31 04:51:24 INFO     4326/9270 Traitement de /home/zic/Electro/Cosmik Connection - Ethnostep.mp3 - artist : COSMIK CONNECTION title : COSMIK CONNECTION / ETHNOSTEP album : ATOMIK
2024-08-31 04:51:24 WARNING  Invalid numeric genre ID: 255
2024-08-31 04:51:24 WARNING  Unknown genre ID: 255
2024-08-31 04:51:24 INFO     Spotify - Début de la recherche pour l'artiste: COSMIK CONNECTION, album: ATOMIK
2024-08-31 04:51:24 INFO     Spotify - Requête envoyée : artist:COSMIK CONNECTION album:ATOMIK
2024-08-31 04:51:25 INFO     Spotify album url : https://i.scdn.co/image/ab67616d0000b2738d03d984aeb50ca110bc0e90
2024-08-31 04:51:25 INFO     Spotify - Album trouvé, URL de l'image : https://i.scdn.co/image/ab67616d0000b2738d03d984aeb50ca110bc0e90
2024-08-31 04:51:25 INFO     Spotify - Téléchargement de l'image depuis : https://i.scdn.co/image/ab67616d0000b2738d03d984aeb50ca110bc0e90
2024-08-31 04:51:25 INFO     Image trouvée sur Spotify : https://i.scdn.co/image/ab67616d0000b2738d03d984aeb50ca110bc0e90
2024-08-31 04:51:25 INFO     L'image /home/web/bonnezic.com/spotify/Cosmik Connection - Ethnostep.jpg n'existe pas
2024-08-31 04:51:28 INFO     L'image a été téléchargée et sauvegardée sous : /home/web/bonnezic.com/spotify/Cosmik Connection - Ethnostep.jpg
2024-08-31 04:51:28 INFO     Dimensions originales de l'image : 640x640
2024-08-31 04:51:28 INFO     L'image Spotify est valide et a été sauvegardée : /home/web/bonnezic.com/spotify/Cosmik Connection - Ethnostep.jpg
2024-08-31 04:51:28 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 04:51:28 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 04:51:28 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 04:51:29 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 04:51:29 INFO     Cover found for /home/zic/Electro/Cosmik Connection - Ethnostep.mp3, not adding to no_cover.txt
2024-08-31 04:51:29 INFO     4327/9270 Traitement de /home/zic/Electro/Cassius - La Mouche (Dj Falcon Mix).mp3 - artist : Cassius title : La Mouche (Played live by DJ Falcon) album : La Mouche
2024-08-31 04:51:29 INFO     Image extraite depuis /home/zic/Electro/Cassius - La Mouche (Dj Falcon Mix).mp3 vers /home/web/bonnezic.com/album/Cassius - La Mouche (Dj Falcon Mix).jpg
2024-08-31 04:51:29 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Cassius - La Mouche (Dj Falcon Mix).jpg
2024-08-31 04:51:29 INFO     Cover found for /home/zic/Electro/Cassius - La Mouche (Dj Falcon Mix).mp3, not adding to no_cover.txt
2024-08-31 04:51:29 INFO     4328/9270 Traitement de /home/zic/Electro/Black And Brown Cool Affair - Aiz.mp3 - artist : Black & Brown title : Cool Affair (Eric Kupper remix) album : The Latin Sound of Pacha
2024-08-31 04:51:29 INFO     Image extraite depuis /home/zic/Electro/Black And Brown Cool Affair - Aiz.mp3 vers /home/web/bonnezic.com/album/Black And Brown Cool Affair - Aiz.jpg
2024-08-31 04:51:29 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Black And Brown Cool Affair - Aiz.jpg
2024-08-31 04:51:29 INFO     Cover found for /home/zic/Electro/Black And Brown Cool Affair - Aiz.mp3, not adding to no_cover.txt
2024-08-31 04:51:29 INFO     4329/9270 Traitement de /home/zic/Electro/Lovestruck - Swag.mp3 - artist : Swag title : Lovestruck album : Mezzanine de l'Alcazar, Volume 2
2024-08-31 04:51:29 INFO     Image extraite depuis /home/zic/Electro/Lovestruck - Swag.mp3 vers /home/web/bonnezic.com/album/Lovestruck - Swag.jpg
2024-08-31 04:51:29 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Lovestruck - Swag.jpg
2024-08-31 04:51:29 INFO     Cover found for /home/zic/Electro/Lovestruck - Swag.mp3, not adding to no_cover.txt
2024-08-31 04:51:29 INFO     4330/9270 Traitement de /home/zic/Electro/Dimitri From Paris - Free Ton Style.mp3 - artist : Dimitri From Paris title : Free Ton Style (Monsieur D's Classique Extension) album : Monsieur Dimitri's De-Luxe House of Funk
2024-08-31 04:51:29 INFO     Image extraite depuis /home/zic/Electro/Dimitri From Paris - Free Ton Style.mp3 vers /home/web/bonnezic.com/album/Dimitri From Paris - Free Ton Style.jpg
2024-08-31 04:51:29 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Dimitri From Paris - Free Ton Style.jpg
2024-08-31 04:51:29 INFO     Cover found for /home/zic/Electro/Dimitri From Paris - Free Ton Style.mp3, not adding to no_cover.txt
2024-08-31 04:51:29 INFO     4331/9270 Traitement de /home/zic/Electro/Deep And Wide  Esa Magia.mp3 - artist : Deep & Wide title : Esa Magia album : Café del Mar: ChillHouse Mix 2
2024-08-31 04:51:29 INFO     Image extraite depuis /home/zic/Electro/Deep And Wide  Esa Magia.mp3 vers /home/web/bonnezic.com/album/Deep And Wide  Esa Magia.jpg
2024-08-31 04:51:29 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Deep And Wide  Esa Magia.jpg
2024-08-31 04:51:29 INFO     Cover found for /home/zic/Electro/Deep And Wide  Esa Magia.mp3, not adding to no_cover.txt
2024-08-31 04:51:29 INFO     4332/9270 Traitement de /home/zic/Electro/Bob Sinclair - Visions Of Paradise.mp3 - artist : Bob Sinclar title : Visions of Paradise album : Monsieur Dimitri's De-Luxe House of Funk
2024-08-31 04:51:29 INFO     Image extraite depuis /home/zic/Electro/Bob Sinclair - Visions Of Paradise.mp3 vers /home/web/bonnezic.com/album/Bob Sinclair - Visions Of Paradise.jpg
2024-08-31 04:51:29 INFO     Image extraite du fichier MP3 : /home/web/bonnezic.com/album/Bob Sinclair - Visions Of Paradise.jpg
2024-08-31 04:51:29 INFO     Cover found for /home/zic/Electro/Bob Sinclair - Visions Of Paradise.mp3, not adding to no_cover.txt
2024-08-31 04:51:29 WARNING  Lame tag CRC check failed
2024-08-31 04:51:29 INFO     4333/9270 Traitement de /home/zic/Electro/Ultimate K - Piste  8.mp3 - artist : ULTIMATE K title : Piste  8 album : ELECTRO LIVE
2024-08-31 04:51:29 WARNING  Lame tag CRC check failed
2024-08-31 04:51:29 INFO     Spotify - Début de la recherche pour l'artiste: ULTIMATE K, album: ELECTRO LIVE
2024-08-31 04:51:29 INFO     Spotify - Requête envoyée : artist:ULTIMATE K album:ELECTRO LIVE
2024-08-31 04:51:29 INFO     Spotify album url : https://i.scdn.co/image/ab67616d0000b273f50bf8084da59379dd7f968e
2024-08-31 04:51:29 INFO     Spotify - Album trouvé, URL de l'image : https://i.scdn.co/image/ab67616d0000b273f50bf8084da59379dd7f968e
2024-08-31 04:51:29 INFO     Spotify - Téléchargement de l'image depuis : https://i.scdn.co/image/ab67616d0000b273f50bf8084da59379dd7f968e
2024-08-31 04:51:29 INFO     Image trouvée sur Spotify : https://i.scdn.co/image/ab67616d0000b273f50bf8084da59379dd7f968e
2024-08-31 04:51:29 INFO     L'image /home/web/bonnezic.com/spotify/Ultimate K - Piste  8.jpg n'existe pas
2024-08-31 04:51:33 INFO     L'image a été téléchargée et sauvegardée sous : /home/web/bonnezic.com/spotify/Ultimate K - Piste  8.jpg
2024-08-31 04:51:33 INFO     Dimensions originales de l'image : 640x636
2024-08-31 04:51:33 INFO     Image redimensionnée et sauvegardée : /home/web/bonnezic.com/spotify/Ultimate K - Piste  8.jpg
2024-08-31 04:51:33 INFO     L'image Spotify est valide et a été sauvegardée : /home/web/bonnezic.com/spotify/Ultimate K - Piste  8.jpg
2024-08-31 04:51:33 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 04:51:33 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 04:51:33 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 04:51:33 WARNING  Deezer - Aucun résultat trouvé.
2024-08-31 04:51:33 INFO     Cover found for /home/zic/Electro/Ultimate K - Piste  8.mp3, not adding to no_cover.txt
2024-08-31 04:51:33 INFO     4334/9270 Traitement de /home/zic/Electro/Nicola Cruz - Siete (Live Version).mp3 - artist : Nicola Cruz title : Siete (Live Version) album : Siku Reworks
2024-08-31 04:51:33 INFO     Image extraite depuis /home/zic/Electro/Nicola Cruz - Siete (Live Version).mp3 vers /home/web/bonnezic.com/album/Nicola Cruz - Siete (Live Version).jpg
